timestamp,temp
1722607741311,27.600000
1722607742354,27.600000
1722607743425,27.600000
1722607744469,27.600000
1722607745512,27.600000
1722607746574,27.600000
1722607747613,27.600000
1722607748658,27.600000
1722607749728,27.600000
1722607750770,27.600000
1722607751805,27.600000
1722607752878,27.600000
1722607753913,27.600000
1722607754962,27.600000
1722607756027,27.600000
1722607757073,27.600000
1722607758097,27.600000
1722607759145,27.600000
1722607760219,27.600000
1722607761265,27.600000
1722607762287,27.600000
1722607763363,27.600000
1722607764413,27.600000
1722607765437,27.600000
1722607766517,27.600000
1722607767551,27.600000
1722607768590,27.600000
1722607769658,27.600000
1722607770699,27.600000
1722607771738,27.600000
1722607772773,27.600000
1722607773853,27.600000
1722607774892,27.600000
