timestamp,X,Y,Z
1724410596145,160.000000,964.000000,-233.000000
1724410596153,177.000000,978.000000,-233.000000
1724410596158,159.000000,980.000000,-260.000000
1724410596189,124.000000,989.000000,-286.000000
1724410596193,118.000000,999.000000,-303.000000
1724410596240,97.000000,983.000000,-294.000000
1724410596247,93.000000,967.000000,-263.000000
1724410596257,109.000000,966.000000,-244.000000
1724410596282,103.000000,959.000000,-227.000000
1724410596293,96.000000,960.000000,-208.000000
1724410596340,103.000000,970.000000,-192.000000
1724410596347,116.000000,978.000000,-192.000000
1724410596368,116.000000,978.000000,-192.000000
1724410596385,92.000000,984.000000,-197.000000
1724410596389,75.000000,987.000000,-189.000000
1724410596412,80.000000,983.000000,-181.000000
1724410596417,46.000000,984.000000,-190.000000
1724410596459,13.000000,991.000000,-201.000000
1724410596466,33.000000,998.000000,-192.000000
1724410596477,49.000000,997.000000,-173.000000
1724410596507,20.000000,997.000000,-165.000000
1724410596517,-24.000000,1002.000000,-162.000000
1724410596549,-18.000000,1001.000000,-149.000000
1724410596555,14.000000,996.000000,-138.000000
1724410596593,23.000000,1002.000000,-128.000000
1724410596601,18.000000,1009.000000,-125.000000
1724410596608,9.000000,1001.000000,-121.000000
1724410596640,57.000000,971.000000,-88.000000
1724410596651,93.000000,938.000000,-43.000000
1724410596685,107.000000,946.000000,-28.000000
1724410596729,122.000000,1014.000000,-47.000000
1724410596740,31.000000,1026.000000,-79.000000
1724410596746,-78.000000,922.000000,-198.000000
1724410596762,9.000000,781.000000,-481.000000
1724410596778,9.000000,781.000000,-481.000000
1724410596790,484.000000,691.000000,-825.000000
1724410596818,484.000000,691.000000,-825.000000
1724410596822,110.000000,776.000000,-735.000000
1724410596831,-76.000000,839.000000,-616.000000
1724410596865,163.000000,817.000000,-591.000000
1724410596873,301.000000,995.000000,-409.000000
1724410596908,-116.000000,1332.000000,60.000000
1724410596915,-538.000000,1654.000000,450.000000
1724410596922,-521.000000,1706.000000,495.000000
1724410596957,-131.000000,1119.000000,310.000000
1724410596966,47.000000,791.000000,105.000000
1724410597000,10.000000,972.000000,-25.000000
1724410597008,369.000000,899.000000,-148.000000
1724410597014,432.000000,840.000000,-280.000000
1724410597096,39.000000,944.000000,-228.000000
1724410597108,-86.000000,973.000000,-74.000000
1724410597115,103.000000,953.000000,15.000000
1724410597125,183.000000,955.000000,24.000000
1724410597144,104.000000,979.000000,-28.000000
1724410597153,67.000000,988.000000,-81.000000
1724410597160,126.000000,969.000000,-82.000000
1724410597178,127.000000,982.000000,-15.000000
1724410597183,65.000000,979.000000,88.000000
1724410597228,65.000000,979.000000,88.000000
1724410597238,147.000000,953.000000,129.000000
1724410597245,282.000000,999.000000,25.000000
1724410597270,217.000000,1139.000000,-118.000000
1724410597280,68.000000,1264.000000,-157.000000
1724410597313,276.000000,1284.000000,-172.000000
1724410597316,346.000000,1255.000000,-182.000000
1724410597361,-17.000000,1170.000000,-228.000000
1724410597371,-114.000000,1045.000000,-402.000000
1724410597381,24.000000,698.000000,-706.000000
1724410597451,109.000000,372.000000,-1162.000000
1724410597457,200.000000,194.000000,-1332.000000
1724410597467,90.000000,247.000000,-978.000000
1724410597474,-272.000000,889.000000,-277.000000
1724410597494,-262.000000,1455.000000,372.000000
1724410597504,171.000000,1147.000000,163.000000
1724410597509,141.000000,851.000000,-284.000000
1724410597540,-7.000000,980.000000,-322.000000
1724410597548,172.000000,983.000000,-345.000000
1724410597585,191.000000,997.000000,-421.000000
1724410597593,53.000000,1021.000000,-467.000000
1724410597601,-69.000000,1010.000000,-389.000000
1724410597629,-69.000000,1010.000000,-389.000000
1724410597638,-21.000000,963.000000,-300.000000
1724410597675,142.000000,946.000000,-261.000000
1724410597684,263.000000,959.000000,-277.000000
1724410597721,241.000000,953.000000,-332.000000
1724410597727,175.000000,960.000000,-352.000000
