timestamp,temp
1717165935561,23.500000
1717165936586,23.500000
1717165937621,23.500000
1717165938662,23.500000
1717165939733,23.500000
1717165940780,23.500000
1717165941824,23.500000
1717165942873,23.500000
1717165943924,23.500000
1717165944964,23.500000
1717165945996,23.500000
1717165947049,23.500000
1717165948107,23.500000
1717165949154,23.500000
1717165950181,23.500000
1717165951234,23.500000
1717165952267,23.500000
1717165953325,23.500000
1717165954366,23.500000
1717165955420,23.500000
1717165956450,23.500000
1717165957510,23.500000
1717165958558,23.500000
1717165959604,23.500000
1717165960655,23.500000
1717165961699,23.500000
1717165962738,23.500000
1717165963766,23.500000
1717165964810,23.500000
