timestamp,temp
1717165935947,23.700001
1717165936984,23.700001
1717165938020,23.700001
1717165939011,23.700001
1717165940058,23.700001
1717165941080,23.700001
1717165942156,23.700001
1717165943107,23.700001
1717165944141,23.700001
1717165945177,23.700001
1717165946208,23.700001
1717165947251,23.700001
1717165948241,23.700001
1717165949269,23.700001
1717165950304,23.700001
1717165951345,23.700001
1717165952370,23.700001
1717165953385,23.700001
1717165954401,23.700001
1717165955437,23.700001
1717165956469,23.700001
1717165957471,23.700001
1717165958502,23.700001
1717165959530,23.700001
1717165960565,23.700001
1717165961595,23.700001
1717165962594,23.700001
1717165963623,23.700001
1717165964665,23.700001
1717165965695,23.700001
