timestamp,X,Y,Z
1724409855281,-106.000000,250.000000,199.000000
1724409855288,-106.000000,250.000000,199.000000
1724409855295,-106.000000,250.000000,199.000000
1724409855299,-106.000000,250.000000,199.000000
1724409855303,-106.000000,250.000000,199.000000
1724409855307,-106.000000,250.000000,199.000000
1724409855310,-106.000000,250.000000,199.000000
1724409855318,-93.000000,225.000000,214.000000
1724409855326,-100.000000,253.000000,220.000000
1724409855381,-96.000000,223.000000,211.000000
1724409855387,-85.000000,220.000000,213.000000
1724409855421,-102.000000,249.000000,201.000000
1724409855433,-105.000000,237.000000,211.000000
1724409855438,-82.000000,256.000000,198.000000
1724409855457,-115.000000,231.000000,213.000000
1724409855471,-108.000000,237.000000,219.000000
1724409855505,-96.000000,240.000000,216.000000
1724409855510,-100.000000,240.000000,205.000000
1724409855564,-85.000000,262.000000,211.000000
1724409855572,-90.000000,252.000000,214.000000
1724409855589,-93.000000,252.000000,217.000000
1724409855595,-102.000000,240.000000,214.000000
1724409855663,-106.000000,259.000000,210.000000
1724409855683,-99.000000,243.000000,214.000000
1724409855689,-106.000000,253.000000,219.000000
1724409855700,-84.000000,259.000000,202.000000
1724409855711,-93.000000,229.000000,207.000000
1724409855727,-111.000000,231.000000,217.000000
1724409855732,-103.000000,247.000000,213.000000
1724409855787,-90.000000,252.000000,222.000000
1724409855799,-90.000000,232.000000,223.000000
1724409855820,-99.000000,243.000000,211.000000
1724409855832,-106.000000,234.000000,208.000000
1724409855859,-82.000000,246.000000,229.000000
1724409855864,-88.000000,253.000000,204.000000
1724409855933,-90.000000,256.000000,223.000000
1724409855941,-106.000000,240.000000,216.000000
1724409855961,-106.000000,238.000000,225.000000
1724409855971,-99.000000,243.000000,208.000000
1724409856009,-103.000000,250.000000,204.000000
1724409856013,-88.000000,237.000000,222.000000
1724409856043,-99.000000,241.000000,225.000000
1724409856047,-99.000000,235.000000,201.000000
1724409856052,-106.000000,255.000000,202.000000
1724409856096,-84.000000,244.000000,232.000000
1724409856109,-88.000000,250.000000,217.000000
1724409856145,-88.000000,250.000000,217.000000
1724409856154,-88.000000,232.000000,213.000000
1724409856173,-100.000000,240.000000,213.000000
1724409856181,-115.000000,243.000000,207.000000
1724409856188,-111.000000,249.000000,213.000000
1724409856240,-103.000000,250.000000,211.000000
1724409856247,-102.000000,244.000000,204.000000
1724409856271,-91.000000,261.000000,205.000000
1724409856282,-105.000000,235.000000,222.000000
1724409856313,-102.000000,243.000000,208.000000
1724409856319,-96.000000,238.000000,207.000000
1724409856370,-115.000000,243.000000,202.000000
1724409856378,-85.000000,240.000000,229.000000
1724409856403,-108.000000,231.000000,228.000000
1724409856412,-78.000000,241.000000,226.000000
1724409856450,-102.000000,249.000000,214.000000
1724409856466,-94.000000,231.000000,205.000000
1724409856477,-99.000000,228.000000,216.000000
1724409856498,-88.000000,217.000000,223.000000
1724409856507,-81.000000,222.000000,226.000000
1724409856545,-96.000000,217.000000,229.000000
1724409856554,-96.000000,241.000000,223.000000
1724409856586,-75.000000,208.000000,244.000000
1724409856594,-82.000000,208.000000,253.000000
1724409856627,-91.000000,208.000000,228.000000
1724409856636,-105.000000,216.000000,243.000000
1724409856650,-85.000000,181.000000,244.000000
1724409856693,-84.000000,166.000000,253.000000
1724409856709,-78.000000,166.000000,246.000000
1724409856721,-84.000000,156.000000,256.000000
1724409856724,-63.000000,141.000000,255.000000
1724409856786,-79.000000,145.000000,246.000000
1724409856793,-82.000000,171.000000,229.000000
1724409856809,-85.000000,184.000000,220.000000
1724409856821,-96.000000,220.000000,210.000000
1724409856859,-91.000000,222.000000,177.000000
1724409856866,-67.000000,258.000000,175.000000
1724409856904,-105.000000,265.000000,160.000000
1724409856912,-111.000000,271.000000,124.000000
1724409856959,-103.000000,285.000000,108.000000
1724409856970,-103.000000,285.000000,108.000000
1724409856976,-105.000000,285.000000,82.000000
1724409856992,-112.000000,295.000000,57.000000
1724409857001,-124.000000,303.000000,42.000000
1724409857045,-112.000000,297.000000,46.000000
1724409857050,-115.000000,295.000000,67.000000
1724409857140,-129.000000,276.000000,72.000000
1724409857149,-111.000000,264.000000,61.000000
1724409857156,-118.000000,264.000000,79.000000
1724409857165,-106.000000,271.000000,66.000000
1724409857172,-129.000000,252.000000,79.000000
1724409857181,-130.000000,258.000000,82.000000
1724409857183,-109.000000,244.000000,94.000000
1724409857215,-112.000000,243.000000,93.000000
1724409857220,-114.000000,237.000000,100.000000
1724409857261,-121.000000,244.000000,103.000000
1724409857270,-121.000000,237.000000,99.000000
1724409857331,-132.000000,240.000000,97.000000
1724409857357,-121.000000,235.000000,90.000000
1724409857366,-129.000000,220.000000,106.000000
1724409857370,-127.000000,228.000000,100.000000
1724409857372,-130.000000,241.000000,106.000000
1724409857397,-126.000000,225.000000,111.000000
1724409857407,-144.000000,216.000000,103.000000
1724409857449,-109.000000,244.000000,115.000000
1724409857457,-130.000000,216.000000,109.000000
1724409857485,-114.000000,231.000000,109.000000
1724409857492,-118.000000,220.000000,120.000000
1724409857526,-132.000000,223.000000,120.000000
1724409857539,-139.000000,210.000000,100.000000
1724409857590,-127.000000,202.000000,117.000000
1724409857596,-129.000000,208.000000,115.000000
1724409857615,-99.000000,220.000000,127.000000
1724409857628,-109.000000,204.000000,114.000000
1724409857674,-121.000000,214.000000,142.000000
1724409857687,-94.000000,195.000000,139.000000
1724409857702,-97.000000,193.000000,138.000000
1724409857707,-109.000000,186.000000,121.000000
1724409857712,-88.000000,178.000000,144.000000
1724409857775,-82.000000,150.000000,133.000000
1724409857790,-85.000000,138.000000,157.000000
1724409857797,-78.000000,117.000000,160.000000
1724409857813,-73.000000,97.000000,138.000000
1724409857848,-60.000000,91.000000,129.000000
1724409857854,-48.000000,69.000000,126.000000
1724409857889,-45.000000,28.000000,117.000000
1724409857903,-33.000000,28.000000,112.000000
1724409857929,-49.000000,33.000000,109.000000
1724409857935,-36.000000,40.000000,94.000000
1724409858000,-46.000000,34.000000,115.000000
1724409858006,-54.000000,40.000000,111.000000
1724409858019,-61.000000,60.000000,100.000000
1724409858028,-49.000000,58.000000,90.000000
1724409858036,-54.000000,57.000000,91.000000
1724409858076,-57.000000,84.000000,81.000000
1724409858084,-48.000000,94.000000,75.000000
1724409858124,-49.000000,96.000000,75.000000
1724409858136,-48.000000,127.000000,58.000000
1724409858160,-67.000000,133.000000,78.000000
1724409858170,-58.000000,157.000000,57.000000
1724409858201,-70.000000,165.000000,66.000000
1724409858206,-54.000000,172.000000,55.000000
1724409858255,-49.000000,175.000000,81.000000
1724409858266,-67.000000,151.000000,84.000000
1724409858274,-70.000000,148.000000,90.000000
1724409858298,-76.000000,147.000000,106.000000
1724409858303,-52.000000,123.000000,111.000000
1724409858356,-78.000000,129.000000,106.000000
1724409858365,-67.000000,118.000000,114.000000
1724409858386,-63.000000,109.000000,123.000000
1724409858397,-73.000000,112.000000,135.000000
1724409858438,-58.000000,81.000000,130.000000
1724409858445,-72.000000,82.000000,127.000000
1724409858474,-64.000000,76.000000,133.000000
1724409858479,-75.000000,72.000000,154.000000
1724409858525,-54.000000,72.000000,142.000000
1724409858534,-57.000000,70.000000,162.000000
1724409858543,-64.000000,60.000000,150.000000
1724409858566,-45.000000,42.000000,141.000000
1724409858573,-75.000000,48.000000,144.000000
1724409858606,-66.000000,57.000000,156.000000
1724409858619,-64.000000,55.000000,160.000000
1724409858650,-66.000000,49.000000,139.000000
1724409858657,-57.000000,37.000000,139.000000
1724409858715,-45.000000,40.000000,151.000000
1724409858728,-63.000000,39.000000,162.000000
1724409858739,-67.000000,39.000000,159.000000
1724409858751,-45.000000,39.000000,154.000000
1724409858757,-49.000000,18.000000,156.000000
1724409858801,-43.000000,25.000000,141.000000
1724409858811,-40.000000,27.000000,172.000000
1724409858834,-60.000000,27.000000,150.000000
1724409858840,-63.000000,16.000000,157.000000
1724409858898,-46.000000,25.000000,147.000000
1724409858910,-24.000000,-10.000000,165.000000
1724409858923,-39.000000,4.000000,150.000000
1724409858931,-34.000000,-7.000000,151.000000
1724409858972,-30.000000,-12.000000,141.000000
1724409858979,-28.000000,-42.000000,156.000000
1724409859017,-10.000000,-45.000000,156.000000
1724409859025,-9.000000,-58.000000,166.000000
1724409859032,-19.000000,-73.000000,166.000000
1724409859059,-16.000000,-79.000000,148.000000
1724409859074,-12.000000,-94.000000,160.000000
1724409859116,-10.000000,-108.000000,162.000000
1724409859125,-37.000000,-102.000000,154.000000
1724409859150,-21.000000,-90.000000,172.000000
1724409859162,-27.000000,-82.000000,169.000000
1724409859196,-3.000000,-88.000000,193.000000
1724409859206,3.000000,-54.000000,195.000000
1724409859213,-24.000000,-18.000000,193.000000
1724409859240,-27.000000,-6.000000,189.000000
1724409859250,-7.000000,37.000000,210.000000
1724409859291,-42.000000,52.000000,214.000000
1724409859306,-49.000000,99.000000,204.000000
1724409859333,-34.000000,130.000000,199.000000
1724409859340,-66.000000,156.000000,177.000000
1724409859376,-60.000000,193.000000,153.000000
1724409859387,-69.000000,223.000000,123.000000
1724409859420,-78.000000,249.000000,108.000000
1724409859426,-82.000000,256.000000,57.000000
1724409859440,-67.000000,256.000000,66.000000
1724409859461,-85.000000,249.000000,43.000000
