timestamp,temp
1722595546127,26.100000
1722595547178,26.100000
1722595548198,26.100000
1722595549272,26.100000
1722595550312,26.100000
1722595551344,26.100000
1722595552386,26.100000
1722595553456,26.100000
1722595554504,26.100000
1722595555527,26.100000
1722595556568,26.100000
1722595557603,26.100000
1722595558645,26.100000
1722595559707,26.100000
1722595560743,26.100000
1722595561784,26.100000
1722595562819,26.100000
1722595563871,26.100000
1722595564931,26.100000
1722595565966,26.100000
1722595567006,26.100000
