timestamp,temp
1722595545590,26.299999
1722595546645,26.299999
1722595547663,26.299999
1722595548654,26.100000
1722595549695,26.100000
1722595550733,26.100000
1722595551773,26.100000
1722595552795,26.100000
1722595553835,26.100000
1722595554876,26.100000
1722595555895,26.100000
1722595556937,26.100000
1722595557952,26.100000
1722595558967,26.100000
1722595559996,26.100000
1722595561045,26.100000
1722595562064,26.100000
1722595563110,26.100000
1722595564131,26.100000
1722595565164,26.100000
1722595566201,26.100000
1722595567221,26.100000
