timestamp,temp
1722607699734,27.600000
1722607700770,27.600000
1722607701807,27.600000
1722607702882,27.600000
1722607703921,27.600000
1722607704963,27.600000
1722607706042,27.600000
1722607707073,27.600000
1722607708149,27.600000
1722607709181,27.600000
1722607710229,27.600000
1722607711293,27.600000
1722607712337,27.600000
1722607713369,27.600000
1722607714416,27.600000
1722607715478,27.600000
1722607716520,27.600000
1722607717555,27.600000
1722607718677,27.600000
1722607719668,27.600000
1722607720713,27.600000
1722607721790,27.600000
1722607722819,27.600000
1722607723858,27.600000
1722607724936,27.600000
1722607726020,27.600000
1722607727042,27.600000
1722607728077,27.600000
1722607729116,27.600000
1722607730161,27.600000
1722607731234,27.600000
1722607732268,27.600000
1722607733313,27.600000
1722607734382,27.600000
1722607735422,27.600000
