timestamp,temp
1722607700774,27.299999
1722607701812,27.600000
1722607702843,27.600000
1722607703892,27.600000
1722607704889,27.600000
1722607705908,27.299999
1722607706947,27.600000
1722607707977,27.600000
1722607709008,27.600000
1722607710004,27.299999
1722607711051,27.600000
1722607712089,27.299999
1722607713129,27.600000
1722607714151,27.299999
1722607715147,27.600000
1722607716174,27.600000
1722607717222,27.299999
1722607718233,27.600000
1722607719268,27.299999
1722607720272,27.600000
1722607721303,27.299999
1722607722340,27.299999
1722607723370,27.600000
1722607724400,27.600000
1722607725405,27.600000
1722607726433,27.299999
1722607727468,27.299999
1722607728508,27.299999
1722607729525,27.299999
1722607730567,27.299999
1722607731598,27.299999
1722607732600,27.299999
1722607733636,27.299999
1722607734673,27.299999
1722607735699,27.600000
