timestamp,temp
1722608323531,27.799999
1722608324564,27.799999
1722608325646,27.799999
1722608326687,27.799999
1722608327727,27.799999
1722608328801,27.799999
1722608329834,27.799999
1722608330892,27.799999
1722608331948,27.799999
1722608332989,27.799999
1722608334072,27.799999
1722608335104,27.799999
1722608336139,27.799999
1722608337222,27.799999
1722608338255,27.799999
1722608339340,27.799999
1722608340366,27.799999
1722608341401,27.799999
1722608342489,27.799999
1722608343522,27.799999
1722608344554,27.799999
1722608345627,27.799999
1722608346672,27.799999
1722608347699,27.799999
1722608348797,27.799999
1722608349840,27.799999
1722608350850,27.799999
