timestamp,temp
1722608324059,27.600000
1722608325053,27.600000
1722608326088,27.600000
1722608327123,27.600000
1722608328153,27.600000
1722608329191,27.600000
1722608330187,27.600000
1722608331221,27.600000
1722608332258,27.600000
1722608333288,27.600000
1722608334319,27.600000
1722608335355,27.600000
1722608336388,27.600000
1722608337423,27.600000
1722608338422,27.600000
1722608339462,27.600000
1722608340489,27.600000
1722608341520,27.600000
1722608342551,27.600000
1722608343588,27.600000
1722608344621,27.600000
1722608345621,27.600000
1722608346662,27.600000
1722608347685,27.600000
1722608348723,27.600000
1722608349754,27.600000
1722608350756,27.600000
1722608351782,27.600000
