timestamp,temp
1716457895039,21.700001
1716457896074,21.700001
1716457897122,21.700001
1716457898147,21.700001
1716457899222,21.700001
1716457900256,21.700001
1716457901298,21.700001
1716457902331,21.700001
1716457903408,21.700001
1716457904444,21.700001
1716457905482,21.700001
1716457906517,21.700001
1716457907593,21.700001
1716457908630,21.700001
1716457909670,21.700001
1716457910714,21.700001
1716457911742,21.700001
1716457912821,21.700001
1716457913861,21.700001
1716457914927,21.700001
1716457915964,21.700001
1716457917005,21.700001
1716457918038,21.700001
1716457919074,21.700001
1716457920120,21.700001
1716457921184,21.700001
1716457922230,21.700001
1716457923263,21.700001
1716457924297,21.700001
1716457925374,21.700001
