timestamp,X,Y,Z
1716457895118,84.199997,14.600000,58.099998
1716457895142,9.900000,21.500000,0.000000
1716457895147,3.700000,6.100000,-0.700000
1716457895166,0.600000,-1.500000,-1.000000
1716457895183,0.800000,-2.100000,-0.900000
1716457895190,0.700000,-2.800000,-1.000000
1716457895253,0.400000,-2.300000,-0.900000
1716457895263,0.300000,-0.700000,-0.900000
1716457895283,0.100000,0.200000,-0.900000
1716457895287,-0.200000,0.400000,-0.900000
1716457895290,-0.300000,0.100000,-0.900000
1716457895325,-0.400000,-0.200000,-0.900000
1716457895334,-0.200000,-0.700000,-1.000000
1716457895374,-0.300000,-0.900000,-1.000000
1716457895381,-0.200000,-0.900000,-0.900000
1716457895415,0.000000,-0.700000,-0.800000
1716457895421,0.000000,-0.900000,-0.800000
1716457895426,-0.100000,-0.900000,-0.700000
1716457895455,-0.200000,-0.800000,-0.800000
1716457895466,-0.200000,-0.400000,-0.800000
1716457895506,-0.200000,-0.400000,-0.700000
1716457895514,-0.200000,-0.300000,-0.700000
1716457895552,0.000000,-0.400000,-0.700000
1716457895564,0.100000,-0.700000,-0.700000
1716457895587,0.100000,-0.700000,-0.700000
1716457895596,0.200000,-0.600000,-0.500000
1716457895607,0.300000,-1.000000,-0.600000
1716457895637,0.100000,-1.100000,-0.700000
1716457895648,0.000000,-0.200000,-0.700000
1716457895691,0.000000,0.000000,-0.600000
1716457895699,0.000000,-0.400000,-0.600000
1716457895724,0.100000,-0.900000,-0.600000
1716457895744,0.200000,-0.900000,-0.700000
1716457895746,0.200000,-0.600000,-0.500000
1716457895777,0.300000,-0.600000,-0.500000
1716457895783,0.300000,-0.800000,-0.500000
1716457895829,0.300000,-0.900000,-0.500000
1716457895836,0.200000,-0.600000,-0.500000
1716457895856,0.100000,0.000000,-0.500000
1716457895866,0.100000,0.000000,-0.600000
1716457895870,0.100000,-0.400000,-0.600000
1716457895924,0.000000,-0.700000,-0.500000
1716457895932,0.000000,-0.300000,-0.600000
1716457895956,-0.100000,0.000000,-0.400000
1716457895969,-0.200000,0.000000,-0.600000
1716457895992,-0.200000,-0.200000,-0.600000
