timestamp,temp
1722607572613,27.799999
1722607573657,27.799999
1722607574700,27.799999
1722607575765,27.799999
1722607576805,27.799999
1722607577878,27.799999
1722607578916,27.799999
1722607579958,27.799999
1722607580989,27.799999
1722607582072,27.799999
1722607583102,27.799999
1722607584139,27.799999
1722607585228,27.799999
1722607586249,27.799999
1722607587291,27.799999
1722607588328,27.799999
1722607589398,27.799999
1722607590442,27.799999
1722607591487,27.799999
1722607592550,27.799999
1722607593597,27.799999
