timestamp,X,Y,Z
1722607870639,2.600000,5.000000,4.000000
1722607870646,3.200000,5.500000,3.200000
1722607870656,3.500000,6.200000,2.200000
1722607870693,3.400000,4.300000,1.200000
1722607870706,3.200000,4.400000,1.100000
1722607870729,2.500000,2.500000,0.900000
1722607870738,1.400000,-0.400000,-0.200000
1722607870776,0.400000,-2.300000,-1.100000
1722607870783,-0.300000,-3.200000,-1.400000
1722607870790,-0.900000,-5.400000,-1.400000
1722607870822,-2.100000,-9.600000,-2.000000
1722607870829,-3.000000,-15.700000,-3.600000
1722607870866,-4.000000,-16.299999,-4.900000
1722607870878,-4.600000,-10.000000,-4.200000
1722607870908,-2.000000,-6.300000,-3.900000
1722607870912,-0.700000,-4.900000,-4.200000
1722607870918,-0.300000,-3.100000,-4.200000
1722607870959,0.500000,-3.200000,-4.200000
1722607870966,2.800000,-3.700000,-3.900000
1722607871002,4.900000,-2.800000,-3.400000
1722607871009,5.500000,-3.800000,-2.300000
1722607871045,5.000000,-2.500000,-1.100000
1722607871053,4.600000,-1.200000,-0.700000
1722607871088,3.900000,-2.200000,-1.400000
1722607871094,2.500000,-2.500000,-2.100000
1722607871101,1.800000,-1.600000,-2.300000
1722607871137,0.900000,-0.300000,-2.100000
1722607871141,-0.300000,0.700000,-2.300000
1722607871181,-1.300000,-0.600000,-2.800000
1722607871225,-1.600000,-0.400000,-3.000000
1722607871236,-1.700000,0.300000,-2.900000
1722607871248,-1.400000,-0.900000,-3.000000
1722607871253,-0.800000,-1.400000,-3.200000
1722607871279,0.100000,-0.300000,-2.900000
1722607871288,1.300000,1.800000,-2.200000
1722607871315,2.600000,2.800000,-1.700000
1722607871320,3.700000,2.600000,-2.100000
1722607871360,4.400000,1.800000,-3.000000
1722607871366,5.100000,-0.100000,-4.300000
1722607871375,5.200000,1.100000,-5.100000
1722607871409,5.600000,0.800000,-5.200000
1722607871418,6.000000,3.100000,-5.300000
1722607871452,5.600000,6.600000,-4.400000
1722607871460,5.600000,5.400000,-4.100000
1722607871493,5.900000,3.200000,-4.600000
1722607871500,6.000000,5.400000,-4.200000
1722607871515,6.000000,6.700000,-3.900000
1722607871544,4.900000,3.700000,-5.300000
1722607871551,2.800000,-0.500000,-8.100000
1722607871589,0.000000,-1.700000,-12.100000
1722607871599,-2.900000,-4.200000,-16.400000
1722607871630,-6.000000,-7.400000,-19.600000
1722607871646,-8.600000,-8.700000,-21.000000
1722607871674,-10.100000,-9.100000,-21.200001
1722607871680,-9.100000,-11.100000,-20.500000
1722607871684,-5.900000,-5.000000,-19.700001
1722607871722,-2.800000,4.600000,-18.100000
1722607871729,-1.000000,4.900000,-18.900000
1722607871766,-1.900000,3.900000,-21.400000
1722607871773,-5.400000,7.000000,-23.200001
1722607871811,-10.800000,5.800000,-25.500000
1722607871822,-17.200001,1.100000,-29.000000
1722607871831,-25.299999,-8.600000,-33.700001
1722607871858,-33.599998,-15.800000,-39.299999
1722607871870,-38.500000,-22.000000,-43.599998
1722607871900,-39.200001,-29.400000,-49.299999
1722607871908,-37.900002,-42.200001,-54.900002
1722607871943,-37.000000,-71.599998,-59.700001
1722607871950,-37.500000,-110.800003,-67.199997
1722607871960,-45.900002,-213.699997,-61.200001
1722607871990,-43.000000,-394.100006,-68.900002
1722607872037,-22.500000,-413.000000,-70.900002
1722607872047,3.900000,-271.799988,-55.299999
1722607872058,36.099998,-132.800003,-41.700001
1722607872080,66.199997,-45.900002,-31.900000
1722607872091,88.599998,-2.900000,-21.000000
1722607872106,103.099998,-6.000000,-7.800000
1722607872125,111.099998,-43.700001,5.700000
1722607872135,114.599998,-96.599998,14.600000
1722607872177,114.800003,-149.800003,19.100000
1722607872186,110.099998,-186.500000,19.600000
1722607872218,102.599998,-202.600006,17.100000
1722607872227,95.900002,-160.100006,7.200000
1722607872235,92.599998,-122.400002,4.000000
1722607872260,89.800003,-106.900002,5.000000
1722607872265,84.199997,-85.099998,7.200000
1722607872307,76.699997,-70.400002,10.700000
1722607872317,65.500000,-69.500000,10.200000
1722607872349,51.000000,-89.000000,4.000000
1722607872354,33.900002,-108.900002,-3.400000
1722607872395,15.100000,-111.199997,-5.100000
1722607872400,-8.500000,-99.599998,-2.100000
1722607872406,-42.700001,-80.900002,2.300000
1722607872444,-82.500000,-62.000000,9.000000
1722607872452,-89.800003,-32.900002,11.100000
1722607872485,-79.400002,-18.799999,12.300000
1722607872495,-81.400002,6.300000,19.799999
1722607872529,-85.400002,8.600000,21.799999
1722607872574,-85.800003,-5.700000,20.500000
1722607872582,-77.900002,-29.600000,14.200000
1722607872590,-70.300003,-31.500000,10.200000
1722607872595,-66.199997,-43.400002,6.300000
