timestamp,temp
1722606674427,27.100000
1722606675459,27.100000
1722606676491,27.100000
1722606677576,27.100000
1722606678576,27.100000
1722606679597,27.100000
1722606680635,27.100000
1722606681667,27.100000
1722606682702,27.100000
1722606683694,27.100000
1722606684734,27.100000
1722606685770,27.100000
1722606686802,27.100000
1722606687827,27.100000
1722606688867,27.100000
1722606689898,27.100000
1722606690903,27.100000
1722606691972,27.100000
1722606692975,27.100000
1722606694013,27.100000
1722606695051,27.100000
1722606696077,27.100000
1722606697110,27.100000
1722606698142,27.100000
1722606699169,27.100000
1722606700172,27.100000
