timestamp,temp
1722608358189,27.799999
1722608359225,27.799999
1722608360315,27.799999
1722608361331,27.799999
1722608362377,27.799999
1722608363449,27.799999
1722608364495,27.799999
1722608365577,27.600000
1722608366609,27.799999
1722608367654,27.600000
1722608368717,27.799999
1722608369749,27.799999
1722608370795,27.799999
1722608371865,27.799999
1722608372919,27.799999
1722608373977,27.799999
1722608375016,27.799999
1722608376048,27.799999
1722608377125,27.799999
1722608378158,27.799999
1722608379208,27.799999
1722608380294,27.600000
1722608381312,27.600000
1722608382349,27.799999
1722608383400,27.600000
1722608384475,27.799999
1722608385501,27.600000
1722608386543,27.799999
1722608387618,27.600000
