timestamp,X,Y,Z
1717167136994,-147.000000,604.000000,141.000000
1717167137004,-156.000000,613.000000,145.000000
1717167137034,-142.000000,618.000000,145.000000
1717167137041,-148.000000,609.000000,156.000000
1717167137080,-153.000000,598.000000,147.000000
1717167137089,-153.000000,606.000000,142.000000
1717167137125,-142.000000,589.000000,150.000000
1717167137134,-132.000000,601.000000,150.000000
1717167137152,-130.000000,606.000000,133.000000
1717167137170,-142.000000,606.000000,148.000000
1717167137174,-147.000000,612.000000,147.000000
1717167137217,-153.000000,595.000000,139.000000
1717167137227,-138.000000,595.000000,151.000000
1717167137259,-150.000000,585.000000,148.000000
1717167137266,-136.000000,598.000000,156.000000
1717167137271,-139.000000,591.000000,139.000000
1717167137310,-142.000000,598.000000,157.000000
1717167137317,-160.000000,592.000000,163.000000
1717167137351,-157.000000,615.000000,169.000000
1717167137358,-135.000000,607.000000,157.000000
1717167137399,-159.000000,603.000000,156.000000
1717167137409,-139.000000,595.000000,142.000000
1717167137442,-147.000000,601.000000,174.000000
1717167137450,-144.000000,604.000000,159.000000
1717167137487,-145.000000,589.000000,156.000000
1717167137535,-165.000000,606.000000,163.000000
1717167137546,-159.000000,598.000000,159.000000
1717167137557,-126.000000,609.000000,159.000000
1717167137585,-136.000000,568.000000,157.000000
1717167137603,-132.000000,612.000000,151.000000
1717167137608,-150.000000,601.000000,166.000000
1717167137623,-135.000000,597.000000,153.000000
1717167137631,-148.000000,600.000000,159.000000
1717167137668,-147.000000,588.000000,172.000000
1717167137674,-150.000000,609.000000,169.000000
1717167137711,-145.000000,600.000000,166.000000
1717167137719,-147.000000,586.000000,169.000000
1717167137729,-150.000000,597.000000,180.000000
1717167137757,-154.000000,598.000000,156.000000
1717167137768,-150.000000,592.000000,159.000000
1717167137801,-145.000000,580.000000,168.000000
1717167137807,-163.000000,601.000000,160.000000
1717167137851,-163.000000,594.000000,156.000000
1717167137859,-159.000000,607.000000,163.000000
1717167137891,-145.000000,604.000000,181.000000
1717167137897,-127.000000,603.000000,184.000000
1717167137934,-148.000000,600.000000,163.000000
1717167137941,-163.000000,591.000000,159.000000
1717167137978,-154.000000,604.000000,166.000000
1717167137984,-153.000000,610.000000,165.000000
1717167137989,-150.000000,588.000000,178.000000
1717167138026,-157.000000,601.000000,168.000000
1717167138039,-162.000000,588.000000,160.000000
1717167138071,-156.000000,609.000000,168.000000
1717167138078,-174.000000,606.000000,151.000000
1717167138168,-145.000000,612.000000,159.000000
1717167138184,-156.000000,591.000000,151.000000
1717167138200,-175.000000,606.000000,166.000000
1717167138214,-171.000000,601.000000,151.000000
1717167138233,-139.000000,582.000000,165.000000
1717167138237,-165.000000,588.000000,160.000000
1717167138245,-178.000000,603.000000,156.000000
1717167138250,-157.000000,613.000000,168.000000
1717167138253,-171.000000,595.000000,171.000000
1717167138308,-171.000000,604.000000,168.000000
1717167138320,-181.000000,594.000000,165.000000
1717167138342,-160.000000,607.000000,156.000000
1717167138357,-172.000000,592.000000,151.000000
1717167138385,-160.000000,591.000000,163.000000
1717167138393,-181.000000,615.000000,150.000000
1717167138429,-163.000000,600.000000,147.000000
1717167138434,-153.000000,609.000000,151.000000
1717167138449,-180.000000,591.000000,144.000000
1717167138476,-159.000000,606.000000,156.000000
1717167138484,-169.000000,615.000000,144.000000
1717167138524,-174.000000,594.000000,148.000000
1717167138532,-151.000000,594.000000,166.000000
1717167138568,-165.000000,594.000000,162.000000
1717167138574,-159.000000,598.000000,172.000000
1717167138611,-156.000000,610.000000,160.000000
1717167138619,-166.000000,615.000000,157.000000
1717167138655,-138.000000,577.000000,175.000000
1717167138660,-151.000000,604.000000,168.000000
1717167138668,-145.000000,591.000000,175.000000
1717167138702,-138.000000,592.000000,189.000000
1717167138711,-147.000000,594.000000,177.000000
1717167138751,-138.000000,597.000000,168.000000
1717167138760,-130.000000,592.000000,166.000000
1717167138790,-129.000000,600.000000,189.000000
1717167138797,-129.000000,580.000000,174.000000
1717167138834,-115.000000,597.000000,162.000000
1717167138842,-133.000000,592.000000,175.000000
1717167138880,-124.000000,592.000000,174.000000
1717167138888,-136.000000,600.000000,150.000000
1717167138892,-132.000000,585.000000,177.000000
1717167138926,-108.000000,604.000000,171.000000
1717167138934,-124.000000,592.000000,177.000000
1717167138972,-124.000000,601.000000,153.000000
1717167138977,-115.000000,582.000000,177.000000
1717167139017,-111.000000,613.000000,172.000000
1717167139024,-114.000000,595.000000,177.000000
1717167139062,-114.000000,586.000000,169.000000
1717167139072,-115.000000,601.000000,169.000000
1717167139107,-121.000000,600.000000,181.000000
1717167139119,-111.000000,600.000000,169.000000
1717167139148,-106.000000,588.000000,159.000000
1717167139152,-112.000000,594.000000,174.000000
1717167139164,-112.000000,595.000000,183.000000
1717167139204,-108.000000,594.000000,192.000000
1717167139214,-105.000000,591.000000,213.000000
1717167139239,-106.000000,562.000000,213.000000
1717167139244,-85.000000,555.000000,229.000000
1717167139285,-76.000000,562.000000,234.000000
1717167139293,-85.000000,573.000000,252.000000
1717167139331,-66.000000,537.000000,277.000000
1717167139340,-55.000000,547.000000,297.000000
1717167139348,-31.000000,534.000000,312.000000
1717167139376,-57.000000,532.000000,315.000000
1717167139384,-39.000000,501.000000,357.000000
1717167139422,-24.000000,508.000000,352.000000
1717167139430,-42.000000,504.000000,352.000000
1717167139465,-12.000000,517.000000,373.000000
1717167139476,-25.000000,496.000000,352.000000
1717167139512,-24.000000,529.000000,339.000000
1717167139520,-34.000000,544.000000,330.000000
1717167139557,-42.000000,535.000000,324.000000
1717167139565,-78.000000,553.000000,292.000000
1717167139602,-79.000000,573.000000,259.000000
1717167139609,-91.000000,588.000000,252.000000
1717167139615,-105.000000,589.000000,220.000000
1717167139647,-145.000000,601.000000,211.000000
1717167139653,-156.000000,601.000000,181.000000
1717167139691,-187.000000,583.000000,151.000000
1717167139699,-198.000000,609.000000,147.000000
1717167139737,-208.000000,607.000000,115.000000
1717167139742,-217.000000,594.000000,103.000000
1717167139780,-250.000000,604.000000,72.000000
1717167139790,-258.000000,604.000000,97.000000
1717167139805,-234.000000,618.000000,78.000000
1717167139829,-237.000000,591.000000,87.000000
1717167139836,-250.000000,592.000000,117.000000
1717167139873,-244.000000,585.000000,117.000000
1717167139890,-256.000000,585.000000,141.000000
1717167139916,-241.000000,577.000000,154.000000
1717167139926,-246.000000,579.000000,174.000000
1717167139962,-232.000000,580.000000,165.000000
1717167139974,-228.000000,568.000000,189.000000
1717167140008,-250.000000,565.000000,216.000000
1717167140054,-228.000000,555.000000,202.000000
1717167140069,-229.000000,559.000000,198.000000
1717167140081,-201.000000,574.000000,214.000000
1717167140092,-207.000000,564.000000,213.000000
1717167140097,-220.000000,556.000000,220.000000
1717167140103,-211.000000,562.000000,243.000000
1717167140144,-207.000000,553.000000,250.000000
1717167140155,-216.000000,555.000000,249.000000
1717167140185,-211.000000,529.000000,261.000000
1717167140191,-219.000000,531.000000,255.000000
1717167140231,-223.000000,529.000000,271.000000
1717167140235,-210.000000,549.000000,262.000000
1717167140256,-190.000000,538.000000,261.000000
1717167140277,-211.000000,529.000000,270.000000
1717167140288,-199.000000,528.000000,280.000000
1717167140330,-196.000000,529.000000,282.000000
1717167140338,-177.000000,529.000000,300.000000
1717167140367,-180.000000,529.000000,291.000000
1717167140373,-189.000000,511.000000,300.000000
1717167140411,-195.000000,514.000000,316.000000
1717167140418,-162.000000,504.000000,349.000000
1717167140455,-156.000000,496.000000,330.000000
1717167140465,-151.000000,505.000000,348.000000
1717167140499,-139.000000,507.000000,361.000000
1717167140503,-118.000000,492.000000,364.000000
1717167140548,-106.000000,496.000000,367.000000
1717167140560,-88.000000,462.000000,414.000000
1717167140592,-70.000000,451.000000,424.000000
1717167140601,-70.000000,457.000000,439.000000
1717167140606,-48.000000,429.000000,465.000000
1717167140638,-39.000000,397.000000,478.000000
1717167140641,-21.000000,366.000000,511.000000
1717167140683,-12.000000,342.000000,537.000000
1717167140697,1.000000,358.000000,546.000000
1717167140724,12.000000,357.000000,555.000000
1717167140730,16.000000,367.000000,580.000000
1717167140770,9.000000,414.000000,567.000000
1717167140774,9.000000,433.000000,550.000000
1717167140784,-21.000000,483.000000,538.000000
1717167140817,-19.000000,553.000000,507.000000
1717167140827,-43.000000,603.000000,456.000000
1717167140859,-105.000000,651.000000,420.000000
1717167140866,-126.000000,699.000000,346.000000
1717167140906,-174.000000,735.000000,262.000000
1717167140912,-217.000000,756.000000,195.000000
1717167140954,-268.000000,765.000000,127.000000
1717167140960,-268.000000,786.000000,97.000000
1717167140967,-286.000000,768.000000,97.000000
1717167140996,-282.000000,771.000000,130.000000
1717167141005,-273.000000,768.000000,117.000000
1717167141046,-259.000000,769.000000,151.000000
1717167141052,-258.000000,781.000000,175.000000
1717167141088,-249.000000,760.000000,180.000000
1717167141093,-271.000000,739.000000,190.000000
1717167141130,-247.000000,760.000000,207.000000
1717167141133,-253.000000,750.000000,220.000000
1717167141184,-238.000000,760.000000,226.000000
1717167141201,-244.000000,741.000000,234.000000
1717167141223,-259.000000,718.000000,249.000000
1717167141239,-243.000000,733.000000,259.000000
1717167141250,-243.000000,727.000000,292.000000
1717167141266,-213.000000,730.000000,310.000000
1717167141269,-223.000000,708.000000,288.000000
1717167141311,-229.000000,700.000000,337.000000
1717167141319,-216.000000,697.000000,348.000000
1717167141354,-216.000000,699.000000,355.000000
1717167141362,-222.000000,687.000000,363.000000
1717167141405,-199.000000,688.000000,393.000000
1717167141416,-195.000000,670.000000,406.000000
1717167141425,-207.000000,663.000000,408.000000
1717167141447,-192.000000,660.000000,432.000000
1717167141460,-177.000000,672.000000,427.000000
1717167141495,-148.000000,660.000000,445.000000
1717167141505,-174.000000,660.000000,444.000000
1717167141539,-142.000000,642.000000,454.000000
1717167141551,-132.000000,627.000000,475.000000
1717167141581,-109.000000,625.000000,493.000000
1717167141626,-93.000000,606.000000,492.000000
1717167141632,-81.000000,598.000000,501.000000
1717167141639,-37.000000,564.000000,519.000000
1717167141670,-28.000000,553.000000,549.000000
1717167141674,1.000000,525.000000,553.000000
1717167141682,-6.000000,504.000000,570.000000
1717167141719,-12.000000,492.000000,570.000000
1717167141728,10.000000,492.000000,549.000000
1717167141758,27.000000,493.000000,550.000000
1717167141765,34.000000,489.000000,537.000000
1717167141805,19.000000,499.000000,519.000000
1717167141814,-13.000000,519.000000,486.000000
1717167141851,-36.000000,562.000000,448.000000
1717167141896,-46.000000,579.000000,420.000000
1717167141905,-85.000000,592.000000,387.000000
1717167141918,-76.000000,621.000000,327.000000
1717167141923,-123.000000,634.000000,276.000000
1717167141942,-156.000000,667.000000,217.000000
1717167141954,-183.000000,688.000000,172.000000
1717167141990,-228.000000,687.000000,111.000000
1717167141996,-234.000000,697.000000,79.000000
1717167142032,-241.000000,687.000000,88.000000
1717167142038,-220.000000,702.000000,135.000000
1717167142076,-217.000000,679.000000,138.000000
1717167142085,-225.000000,687.000000,145.000000
1717167142123,-225.000000,679.000000,163.000000
1717167142131,-234.000000,670.000000,174.000000
1717167142165,-214.000000,672.000000,180.000000
1717167142171,-222.000000,678.000000,186.000000
1717167142188,-232.000000,651.000000,186.000000
1717167142210,-225.000000,651.000000,208.000000
1717167142214,-216.000000,655.000000,222.000000
1717167142255,-228.000000,657.000000,232.000000
1717167142266,-210.000000,634.000000,238.000000
1717167142300,-220.000000,634.000000,264.000000
1717167142306,-220.000000,634.000000,264.000000
1717167142343,-199.000000,636.000000,282.000000
1717167142347,-201.000000,615.000000,286.000000
