timestamp,temp
1717167137487,23.700001
1717167138488,23.700001
1717167139519,23.700001
1717167140563,23.700001
1717167141583,23.700001
1717167142624,23.700001
1717167143633,23.700001
1717167144653,23.700001
1717167145682,23.700001
1717167146719,23.700001
1717167147708,23.700001
1717167148745,23.700001
1717167149793,23.700001
1717167150809,23.700001
1717167151847,23.700001
1717167152874,23.700001
1717167153887,23.700001
1717167154903,23.700001
1717167155939,23.700001
1717167156970,23.700001
1717167157979,23.700001
1717167159017,23.700001
