timestamp,temp
1717163658061,26.100000
1717163659105,26.100000
1717163660132,26.100000
1717163661159,26.100000
1717163662192,26.100000
1717163663227,26.100000
1717163664228,26.100000
1717163665261,26.100000
1717163666288,26.100000
1717163667324,26.100000
1717163668356,26.100000
1717163669367,26.100000
1717163670388,26.100000
1717163671421,26.100000
1717163672454,26.100000
1717163673488,26.100000
1717163674484,26.100000
1717163675557,26.100000
1717163676557,25.799999
1717163677586,25.799999
1717163678628,25.799999
1717163679651,25.799999
