timestamp,temp
1722606902525,28.100000
1722606903575,28.100000
1722606904641,28.100000
1722606905676,28.100000
1722606906720,28.100000
1722606907799,28.100000
1722606908872,28.100000
1722606909904,28.100000
1722606910951,28.100000
1722606911981,28.100000
1722606913032,28.100000
1722606914095,28.100000
1722606915131,28.100000
1722606916169,28.100000
1722606917243,28.100000
1722606918282,28.100000
1722606919318,28.100000
1722606920408,28.100000
1722606921449,28.100000
1722606922516,28.100000
1722606923550,28.100000
1722606924581,28.100000
1722606925652,28.100000
1722606926690,28.100000
1722606927733,28.100000
1722606928822,28.100000
1722606929845,28.100000
1722606930892,28.100000
1722606931954,28.100000
1722606932998,28.100000
1722606934072,27.799999
1722606935119,28.100000
1722606936147,28.100000
