timestamp,temp
1717165108690,25.799999
1717165109746,25.799999
1717165110754,25.799999
1717165111746,25.500000
1717165112804,25.799999
1717165113840,25.500000
1717165114895,25.500000
1717165115888,25.500000
1717165116917,25.500000
1717165117950,25.500000
1717165118993,25.500000
1717165120037,25.500000
1717165121057,25.500000
1717165122057,25.500000
1717165123092,25.500000
1717165124123,25.500000
1717165125151,25.500000
1717165126200,25.500000
1717165127230,25.500000
1717165128290,25.500000
1717165129288,25.500000
