timestamp,temp
1717165899063,23.700001
1717165900088,23.700001
1717165901124,23.700001
1717165902120,23.700001
1717165903168,23.700001
1717165904185,23.700001
1717165905235,23.700001
1717165906227,23.700001
1717165907256,23.700001
1717165908296,23.700001
1717165909322,23.700001
1717165910368,23.700001
1717165911351,23.700001
1717165912383,23.700001
1717165913418,23.700001
1717165914445,23.700001
1717165915451,23.700001
1717165916479,23.700001
1717165917517,23.700001
1717165918557,23.700001
1717165919598,23.700001
1717165920580,23.700001
1717165921607,23.700001
1717165922646,23.700001
1717165923669,23.700001
1717165924713,23.700001
1717165925749,23.700001
1717165926732,23.700001
1717165927789,23.700001
