timestamp,X,Y,Z
1724408246520,155.000000,989.000000,14.000000
1724408246524,163.000000,993.000000,16.000000
1724408246528,162.000000,994.000000,15.000000
1724408246567,163.000000,993.000000,15.000000
1724408246586,163.000000,993.000000,15.000000
1724408246613,173.000000,990.000000,15.000000
1724408246619,180.000000,984.000000,16.000000
1724408246655,177.000000,985.000000,14.000000
1724408246682,168.000000,990.000000,8.000000
1724408246689,167.000000,993.000000,4.000000
1724408246700,168.000000,994.000000,7.000000
1724408246714,164.000000,993.000000,12.000000
1724408246745,172.000000,991.000000,17.000000
1724408246752,182.000000,988.000000,18.000000
1724408246758,173.000000,988.000000,17.000000
1724408246793,174.000000,987.000000,15.000000
1724408246798,185.000000,985.000000,14.000000
1724408246836,175.000000,988.000000,12.000000
1724408246843,170.000000,991.000000,7.000000
1724408246855,173.000000,990.000000,4.000000
1724408246886,165.000000,995.000000,2.000000
1724408246894,161.000000,998.000000,-1.000000
1724408246974,163.000000,994.000000,0.000000
1724408246983,168.000000,991.000000,2.000000
1724408246991,169.000000,989.000000,5.000000
1724408246999,172.000000,988.000000,9.000000
1724408247017,172.000000,988.000000,9.000000
1724408247028,179.000000,988.000000,11.000000
1724408247041,181.000000,988.000000,9.000000
1724408247061,178.000000,990.000000,4.000000
1724408247067,174.000000,990.000000,3.000000
1724408247074,175.000000,990.000000,9.000000
1724408247115,183.000000,989.000000,13.000000
1724408247124,179.000000,987.000000,12.000000
1724408247154,174.000000,988.000000,12.000000
1724408247159,192.000000,987.000000,14.000000
1724408247195,199.000000,982.000000,12.000000
1724408247200,191.000000,983.000000,12.000000
1724408247209,185.000000,985.000000,11.000000
1724408247243,178.000000,986.000000,7.000000
1724408247252,178.000000,990.000000,7.000000
1724408247287,179.000000,990.000000,7.000000
1724408247294,184.000000,989.000000,8.000000
1724408247301,187.000000,987.000000,7.000000
1724408247337,183.000000,986.000000,10.000000
1724408247345,176.000000,987.000000,11.000000
1724408247380,194.000000,986.000000,24.000000
1724408247390,208.000000,981.000000,24.000000
1724408247423,185.000000,981.000000,8.000000
1724408247432,169.000000,989.000000,0.000000
1724408247442,169.000000,989.000000,0.000000
1724408247467,173.000000,993.000000,-7.000000
1724408247475,177.000000,994.000000,-9.000000
1724408247516,172.000000,995.000000,-13.000000
1724408247523,171.000000,992.000000,-11.000000
1724408247600,173.000000,991.000000,-4.000000
1724408247606,175.000000,991.000000,0.000000
1724408247610,179.000000,991.000000,1.000000
1724408247617,184.000000,989.000000,3.000000
1724408247652,185.000000,987.000000,9.000000
1724408247660,189.000000,983.000000,10.000000
1724408247666,193.000000,976.000000,11.000000
1724408247675,190.000000,981.000000,12.000000
1724408247706,187.000000,988.000000,4.000000
1724408247714,181.000000,991.000000,2.000000
1724408247735,179.000000,993.000000,-2.000000
1724408247739,175.000000,994.000000,-11.000000
1724408247747,167.000000,998.000000,-14.000000
1724408247787,167.000000,1000.000000,-10.000000
1724408247827,172.000000,995.000000,-6.000000
1724408247833,171.000000,993.000000,0.000000
1724408247838,179.000000,989.000000,8.000000
1724408247846,179.000000,989.000000,8.000000
1724408247874,191.000000,984.000000,13.000000
1724408247879,190.000000,984.000000,8.000000
1724408247922,185.000000,985.000000,2.000000
1724408247934,177.000000,987.000000,1.000000
1724408247961,167.000000,989.000000,0.000000
1724408247969,157.000000,992.000000,-5.000000
1724408247978,154.000000,996.000000,-7.000000
1724408248011,162.000000,995.000000,-1.000000
1724408248017,172.000000,992.000000,3.000000
1724408248051,179.000000,987.000000,8.000000
1724408248055,178.000000,984.000000,14.000000
1724408248059,175.000000,983.000000,14.000000
1724408248101,173.000000,978.000000,18.000000
1724408248112,168.000000,981.000000,24.000000
1724408248147,171.000000,983.000000,20.000000
1724408248156,180.000000,980.000000,10.000000
1724408248163,188.000000,983.000000,-1.000000
1724408248189,185.000000,986.000000,-2.000000
1724408248196,182.000000,985.000000,1.000000
1724408248233,178.000000,975.000000,11.000000
1724408248239,148.000000,978.000000,18.000000
1724408248276,148.000000,978.000000,18.000000
1724408248284,134.000000,984.000000,26.000000
1724408248295,140.000000,974.000000,20.000000
1724408248321,168.000000,983.000000,-42.000000
1724408248328,259.000000,978.000000,-90.000000
1724408248367,222.000000,975.000000,-71.000000
1724408248375,91.000000,995.000000,-35.000000
1724408248414,64.000000,986.000000,-29.000000
1724408248420,70.000000,981.000000,-52.000000
1724408248423,68.000000,987.000000,-73.000000
1724408248456,91.000000,982.000000,-87.000000
1724408248461,113.000000,980.000000,-88.000000
1724408248503,119.000000,972.000000,-81.000000
1724408248510,144.000000,976.000000,-141.000000
1724408248516,194.000000,968.000000,-139.000000
1724408248550,163.000000,972.000000,-89.000000
1724408248556,128.000000,986.000000,-110.000000
1724408248601,144.000000,990.000000,-136.000000
1724408248611,149.000000,1001.000000,-155.000000
1724408248618,170.000000,1000.000000,-177.000000
1724408248635,160.000000,996.000000,-199.000000
1724408248641,129.000000,988.000000,-201.000000
1724408248682,96.000000,990.000000,-187.000000
1724408248692,96.000000,990.000000,-187.000000
1724408248731,93.000000,999.000000,-170.000000
1724408248738,127.000000,995.000000,-180.000000
1724408248742,181.000000,976.000000,-195.000000
1724408248771,218.000000,961.000000,-196.000000
1724408248776,229.000000,952.000000,-185.000000
1724408248817,223.000000,957.000000,-175.000000
1724408248823,206.000000,963.000000,-184.000000
1724408248830,144.000000,970.000000,-193.000000
1724408248864,97.000000,973.000000,-200.000000
1724408248872,132.000000,962.000000,-196.000000
1724408248911,178.000000,941.000000,-183.000000
1724408248921,209.000000,924.000000,-174.000000
1724408248951,224.000000,915.000000,-195.000000
1724408248957,211.000000,915.000000,-231.000000
1724408248967,166.000000,925.000000,-236.000000
1724408248999,165.000000,930.000000,-233.000000
1724408249005,185.000000,934.000000,-244.000000
1724408249047,151.000000,943.000000,-282.000000
1724408249053,91.000000,975.000000,-309.000000
