timestamp,temp
1722607209335,27.100000
1722607210378,27.100000
1722607211403,27.100000
1722607212399,27.100000
1722607213432,27.100000
1722607214482,27.100000
1722607215501,27.100000
1722607216540,27.100000
1722607217569,27.100000
1722607218603,27.100000
1722607219607,27.100000
1722607220639,27.100000
1722607221672,27.100000
1722607222699,27.100000
1722607223732,27.100000
1722607224732,27.100000
1722607225805,27.100000
1722607226809,27.100000
1722607227833,27.100000
1722607228866,27.100000
1722607229905,27.100000
1722607230945,27.100000
1722607231969,27.100000
1722607232968,27.100000
1722607234006,27.100000
1722607235039,27.100000
1722607236068,27.100000
1722607237105,27.100000
1722607238132,27.100000
1722607239137,27.100000
1722607240161,27.100000
