timestamp,temp
1722606855277,28.299999
1722606856324,28.299999
1722606857396,28.299999
1722606858428,28.299999
1722606859480,28.299999
1722606860538,28.299999
1722606861577,28.299999
1722606862634,28.299999
1722606863698,28.299999
1722606864734,28.299999
1722606865807,28.299999
1722606866847,28.299999
1722606867885,28.299999
1722606868931,28.299999
1722606869993,28.299999
1722606871037,28.299999
1722606872106,28.299999
1722606873147,28.299999
1722606874182,28.299999
1722606875259,28.299999
1722606876296,28.100000
1722606877331,28.299999
1722606878408,28.299999
1722606879458,28.299999
1722606880490,28.100000
1722606881555,28.100000
1722606882599,28.100000
1722606883635,28.100000
1722606884709,28.100000
1722606885785,28.100000
1722606886819,28.100000
1722606887855,28.100000
1722606888895,28.100000
1722606889940,28.100000
1722606891008,28.100000
1722606892046,28.100000
1722606893122,28.100000
1722606894158,28.100000
1722606895196,28.100000
