timestamp,temp
1717163598311,24.500000
1717163599346,24.500000
1717163600419,24.500000
1717163601454,24.500000
1717163602495,24.500000
1717163603530,24.500000
1717163604608,24.500000
1717163605648,24.500000
1717163606681,24.500000
1717163607709,24.500000
1717163608751,24.500000
1717163609826,24.500000
1717163610871,24.500000
1717163611899,24.500000
1717163612951,24.500000
1717163613967,24.500000
1717163615005,24.500000
1717163616101,24.500000
1717163617115,24.500000
1717163618117,24.500000
1717163619185,24.200001
1717163620224,24.500000
1717163621265,24.200001
1717163622293,24.200001
1717163623373,24.200001
