timestamp,temp
1717165549675,23.700001
1717165550581,23.700001
1717165551664,23.700001
1717165552705,23.700001
1717165553737,23.700001
1717165554811,23.700001
1717165555819,23.700001
1717165556875,23.700001
1717165557916,23.700001
1717165558957,23.700001
1717165559986,23.700001
1717165561030,23.700001
1717165562064,23.700001
1717165563131,23.700001
1717165564185,23.700001
1717165565220,23.700001
1717165566261,23.700001
1717165567312,23.700001
1717165568356,23.700001
1717165569385,23.700001
1717165570451,23.700001
1717165571462,23.700001
1717165572517,23.700001
1717165573577,23.700001
1717165574608,23.700001
1717165575648,23.700001
1717165576684,23.700001
1717165577757,23.700001
1717165578797,23.700001
1717165579839,23.700001
1717165580884,23.700001
1717165581942,23.700001
1717165582977,23.700001
1717165584019,23.700001
1717165585062,23.700001
1717165586096,23.700001
1717165587130,23.700001
1717165588195,23.700001
1717165589235,23.700001
1717165590272,23.700001
1717165591305,23.700001
1717165592391,23.700001
1717165593432,23.700001
