timestamp,X,Y,Z
1717165549808,-232.000000,735.000000,280.000000
1717165549817,-226.000000,730.000000,280.000000
1717165549827,-214.000000,738.000000,282.000000
1717165549846,-223.000000,741.000000,291.000000
1717165549853,-232.000000,736.000000,301.000000
1717165549894,-213.000000,735.000000,289.000000
1717165549904,-225.000000,745.000000,295.000000
1717165549934,-214.000000,742.000000,294.000000
1717165549945,-211.000000,717.000000,303.000000
1717165549981,-225.000000,738.000000,304.000000
1717165549988,-217.000000,742.000000,280.000000
1717165550026,-232.000000,747.000000,309.000000
1717165550037,-225.000000,738.000000,294.000000
1717165550044,-220.000000,747.000000,291.000000
1717165550073,-237.000000,741.000000,297.000000
1717165550087,-240.000000,753.000000,273.000000
1717165550122,-213.000000,741.000000,291.000000
1717165550131,-229.000000,741.000000,306.000000
1717165550166,-223.000000,726.000000,292.000000
1717165550175,-216.000000,732.000000,280.000000
1717165550208,-223.000000,754.000000,289.000000
1717165550213,-219.000000,735.000000,310.000000
1717165550255,-216.000000,742.000000,289.000000
1717165550264,-232.000000,747.000000,282.000000
1717165550294,-225.000000,736.000000,295.000000
1717165550306,-231.000000,723.000000,303.000000
1717165550340,-228.000000,739.000000,307.000000
1717165550347,-220.000000,727.000000,307.000000
1717165550355,-228.000000,739.000000,292.000000
1717165550384,-235.000000,744.000000,277.000000
1717165550388,-220.000000,736.000000,291.000000
1717165550437,-220.000000,726.000000,292.000000
1717165550444,-211.000000,738.000000,313.000000
1717165550476,-223.000000,732.000000,288.000000
1717165550501,-222.000000,751.000000,298.000000
1717165550523,-237.000000,739.000000,297.000000
1717165550540,-226.000000,736.000000,301.000000
1717165550563,-217.000000,741.000000,312.000000
1717165550568,-216.000000,733.000000,285.000000
1717165550571,-232.000000,724.000000,304.000000
1717165550613,-219.000000,738.000000,285.000000
1717165550621,-226.000000,738.000000,295.000000
1717165550659,-220.000000,738.000000,298.000000
1717165550666,-202.000000,735.000000,277.000000
1717165550699,-229.000000,739.000000,297.000000
1717165550703,-231.000000,745.000000,298.000000
1717165550749,-225.000000,727.000000,294.000000
1717165550760,-226.000000,750.000000,292.000000
1717165550793,-232.000000,741.000000,279.000000
1717165550801,-231.000000,727.000000,292.000000
1717165550811,-231.000000,727.000000,292.000000
1717165550836,-205.000000,726.000000,297.000000
1717165550844,-220.000000,736.000000,298.000000
1717165550884,-214.000000,735.000000,295.000000
1717165550894,-228.000000,741.000000,285.000000
1717165550928,-219.000000,724.000000,297.000000
1717165550945,-202.000000,744.000000,295.000000
1717165550972,-232.000000,736.000000,297.000000
1717165550980,-234.000000,723.000000,300.000000
1717165551016,-223.000000,730.000000,304.000000
1717165551024,-228.000000,738.000000,306.000000
1717165551062,-217.000000,748.000000,277.000000
1717165551070,-225.000000,744.000000,307.000000
1717165551080,-226.000000,729.000000,319.000000
1717165551108,-213.000000,738.000000,303.000000
1717165551116,-232.000000,750.000000,310.000000
1717165551149,-243.000000,753.000000,301.000000
1717165551156,-226.000000,724.000000,298.000000
1717165551201,-214.000000,742.000000,291.000000
1717165551214,-223.000000,738.000000,288.000000
1717165551241,-234.000000,730.000000,298.000000
1717165551251,-238.000000,733.000000,310.000000
1717165551255,-237.000000,720.000000,309.000000
1717165551287,-226.000000,753.000000,285.000000
1717165551292,-243.000000,726.000000,304.000000
1717165551335,-232.000000,750.000000,297.000000
1717165551345,-246.000000,744.000000,291.000000
1717165551380,-241.000000,739.000000,297.000000
1717165551392,-246.000000,742.000000,297.000000
1717165551421,-240.000000,750.000000,292.000000
1717165551426,-243.000000,726.000000,273.000000
1717165551466,-226.000000,732.000000,286.000000
1717165551474,-223.000000,747.000000,303.000000
1717165551510,-231.000000,729.000000,285.000000
1717165551517,-231.000000,727.000000,304.000000
1717165551556,-228.000000,730.000000,295.000000
1717165551568,-237.000000,727.000000,307.000000
1717165551576,-244.000000,739.000000,285.000000
1717165551601,-237.000000,726.000000,309.000000
1717165551614,-246.000000,738.000000,297.000000
1717165551649,-247.000000,739.000000,309.000000
1717165551655,-247.000000,720.000000,312.000000
1717165551691,-244.000000,753.000000,304.000000
1717165551704,-246.000000,729.000000,285.000000
1717165551733,-229.000000,729.000000,310.000000
1717165551742,-243.000000,729.000000,309.000000
1717165551748,-258.000000,741.000000,298.000000
1717165551792,-240.000000,739.000000,304.000000
1717165551801,-229.000000,733.000000,292.000000
1717165551828,-250.000000,738.000000,304.000000
1717165551879,-240.000000,738.000000,301.000000
1717165551889,-234.000000,750.000000,274.000000
1717165551896,-225.000000,727.000000,300.000000
1717165551913,-243.000000,736.000000,303.000000
1717165551925,-250.000000,738.000000,306.000000
1717165551965,-256.000000,729.000000,316.000000
1717165551974,-244.000000,723.000000,300.000000
1717165552005,-252.000000,742.000000,301.000000
1717165552014,-240.000000,732.000000,319.000000
1717165552020,-232.000000,735.000000,303.000000
1717165552051,-250.000000,735.000000,303.000000
1717165552061,-229.000000,727.000000,286.000000
1717165552101,-241.000000,727.000000,294.000000
1717165552111,-241.000000,738.000000,303.000000
1717165552141,-258.000000,742.000000,307.000000
1717165552148,-237.000000,757.000000,297.000000
1717165552184,-249.000000,741.000000,291.000000
1717165552190,-241.000000,750.000000,315.000000
1717165552235,-250.000000,748.000000,304.000000
1717165552247,-231.000000,742.000000,294.000000
1717165552257,-250.000000,735.000000,291.000000
1717165552279,-255.000000,738.000000,291.000000
1717165552292,-261.000000,741.000000,291.000000
1717165552322,-247.000000,735.000000,309.000000
1717165552326,-250.000000,735.000000,298.000000
1717165552367,-241.000000,730.000000,301.000000
1717165552380,-250.000000,730.000000,268.000000
1717165552415,-252.000000,726.000000,289.000000
1717165552424,-259.000000,732.000000,267.000000
1717165552456,-238.000000,736.000000,288.000000
1717165552475,-243.000000,736.000000,294.000000
1717165552492,-243.000000,727.000000,286.000000
1717165552508,-241.000000,736.000000,295.000000
1717165552517,-241.000000,727.000000,280.000000
1717165552547,-243.000000,729.000000,291.000000
1717165552558,-234.000000,732.000000,279.000000
1717165552591,-243.000000,750.000000,273.000000
1717165552601,-228.000000,747.000000,288.000000
1717165552636,-237.000000,715.000000,280.000000
1717165552641,-249.000000,729.000000,301.000000
1717165552682,-231.000000,729.000000,288.000000
1717165552688,-237.000000,730.000000,301.000000
1717165552725,-238.000000,741.000000,277.000000
1717165552735,-255.000000,744.000000,309.000000
1717165552769,-241.000000,721.000000,289.000000
1717165552777,-259.000000,742.000000,277.000000
1717165552786,-253.000000,745.000000,295.000000
1717165552817,-259.000000,738.000000,298.000000
1717165552826,-225.000000,750.000000,285.000000
1717165552867,-225.000000,750.000000,285.000000
1717165552877,-262.000000,744.000000,295.000000
1717165552906,-231.000000,723.000000,288.000000
1717165552917,-240.000000,744.000000,289.000000
1717165552925,-264.000000,736.000000,291.000000
1717165552951,-252.000000,733.000000,285.000000
1717165553002,-240.000000,747.000000,288.000000
1717165553011,-247.000000,742.000000,301.000000
1717165553021,-243.000000,744.000000,285.000000
1717165553045,-247.000000,747.000000,286.000000
1717165553059,-250.000000,741.000000,273.000000
1717165553085,-265.000000,729.000000,288.000000
1717165553090,-247.000000,732.000000,306.000000
1717165553129,-249.000000,736.000000,298.000000
1717165553137,-241.000000,747.000000,292.000000
1717165553176,-250.000000,732.000000,297.000000
1717165553186,-256.000000,741.000000,295.000000
1717165553225,-255.000000,741.000000,283.000000
1717165553235,-270.000000,742.000000,291.000000
1717165553244,-259.000000,744.000000,279.000000
1717165553268,-255.000000,736.000000,286.000000
1717165553279,-247.000000,724.000000,282.000000
1717165553314,-252.000000,726.000000,283.000000
1717165553324,-253.000000,738.000000,289.000000
1717165553356,-253.000000,745.000000,285.000000
1717165553360,-255.000000,739.000000,285.000000
1717165553400,-262.000000,736.000000,301.000000
1717165553406,-258.000000,727.000000,292.000000
1717165553412,-259.000000,736.000000,291.000000
1717165553448,-262.000000,720.000000,288.000000
1717165553463,-264.000000,742.000000,292.000000
1717165553492,-277.000000,720.000000,291.000000
1717165553499,-265.000000,717.000000,285.000000
1717165553534,-288.000000,736.000000,273.000000
1717165553544,-264.000000,733.000000,279.000000
1717165553582,-273.000000,726.000000,318.000000
1717165553592,-264.000000,739.000000,301.000000
1717165553628,-259.000000,739.000000,313.000000
1717165553636,-280.000000,712.000000,303.000000
1717165553642,-297.000000,727.000000,310.000000
1717165553717,-283.000000,727.000000,315.000000
1717165553733,-280.000000,721.000000,328.000000
1717165553745,-280.000000,721.000000,328.000000
1717165553759,-289.000000,733.000000,319.000000
1717165553768,-300.000000,706.000000,316.000000
1717165553775,-300.000000,715.000000,342.000000
1717165553803,-279.000000,726.000000,310.000000
1717165553808,-276.000000,712.000000,327.000000
1717165553851,-291.000000,720.000000,316.000000
1717165553860,-301.000000,712.000000,306.000000
1717165553870,-285.000000,721.000000,328.000000
1717165553896,-291.000000,699.000000,315.000000
1717165553907,-268.000000,717.000000,318.000000
1717165553942,-295.000000,711.000000,325.000000
1717165553945,-280.000000,736.000000,337.000000
1717165553986,-294.000000,730.000000,343.000000
1717165554033,-267.000000,711.000000,334.000000
1717165554041,-274.000000,714.000000,349.000000
1717165554047,-285.000000,721.000000,334.000000
1717165554073,-271.000000,714.000000,355.000000
1717165554080,-267.000000,727.000000,346.000000
1717165554084,-285.000000,694.000000,360.000000
1717165554121,-292.000000,711.000000,354.000000
1717165554129,-286.000000,703.000000,375.000000
1717165554167,-282.000000,712.000000,366.000000
1717165554195,-277.000000,687.000000,364.000000
1717165554216,-288.000000,700.000000,400.000000
1717165554226,-261.000000,693.000000,387.000000
1717165554254,-264.000000,697.000000,406.000000
1717165554260,-267.000000,688.000000,390.000000
1717165554280,-273.000000,696.000000,423.000000
1717165554302,-235.000000,687.000000,415.000000
1717165554308,-232.000000,670.000000,432.000000
1717165554348,-256.000000,660.000000,438.000000
1717165554356,-235.000000,658.000000,462.000000
1717165554393,-229.000000,664.000000,481.000000
1717165554397,-231.000000,654.000000,493.000000
1717165554434,-216.000000,652.000000,504.000000
1717165554441,-205.000000,633.000000,519.000000
1717165554482,-195.000000,607.000000,574.000000
1717165554490,-207.000000,591.000000,567.000000
1717165554525,-207.000000,591.000000,594.000000
1717165554532,-187.000000,565.000000,601.000000
1717165554572,-187.000000,565.000000,601.000000
1717165554578,-198.000000,576.000000,573.000000
1717165554582,-198.000000,627.000000,576.000000
1717165554619,-165.000000,660.000000,513.000000
1717165554628,-171.000000,712.000000,459.000000
1717165554660,-165.000000,738.000000,399.000000
1717165554668,-171.000000,763.000000,342.000000
1717165554706,-171.000000,781.000000,273.000000
1717165554715,-165.000000,801.000000,226.000000
1717165554751,-175.000000,798.000000,165.000000
1717165554761,-183.000000,819.000000,129.000000
1717165554770,-163.000000,811.000000,88.000000
1717165554798,-183.000000,810.000000,49.000000
1717165554804,-186.000000,816.000000,30.000000
1717165554844,-169.000000,799.000000,-9.000000
1717165554853,-169.000000,831.000000,-21.000000
1717165554884,-187.000000,804.000000,-22.000000
1717165554898,-183.000000,819.000000,-24.000000
1717165554932,-196.000000,810.000000,-18.000000
1717165554940,-202.000000,795.000000,-16.000000
1717165554975,-187.000000,802.000000,-37.000000
1717165554986,-196.000000,813.000000,-1.000000
1717165555006,-196.000000,799.000000,36.000000
1717165555021,-219.000000,802.000000,37.000000
1717165555030,-217.000000,801.000000,67.000000
1717165555067,-247.000000,807.000000,73.000000
1717165555082,-244.000000,798.000000,85.000000
1717165555110,-247.000000,798.000000,99.000000
1717165555120,-258.000000,786.000000,102.000000
1717165555154,-259.000000,790.000000,117.000000
1717165555159,-261.000000,787.000000,111.000000
1717165555202,-270.000000,780.000000,109.000000
1717165555210,-270.000000,789.000000,112.000000
1717165555219,-288.000000,790.000000,115.000000
1717165555250,-277.000000,793.000000,132.000000
1717165555257,-283.000000,784.000000,141.000000
1717165555291,-285.000000,769.000000,151.000000
1717165555298,-313.000000,777.000000,166.000000
1717165555334,-306.000000,762.000000,183.000000
1717165555345,-306.000000,784.000000,178.000000
1717165555382,-313.000000,769.000000,174.000000
1717165555391,-312.000000,778.000000,175.000000
1717165555425,-330.000000,771.000000,180.000000
1717165555431,-316.000000,771.000000,199.000000
1717165555443,-325.000000,774.000000,192.000000
1717165555473,-321.000000,750.000000,192.000000
1717165555481,-339.000000,754.000000,214.000000
1717165555515,-315.000000,759.000000,217.000000
1717165555519,-330.000000,750.000000,201.000000
1717165555562,-342.000000,754.000000,210.000000
1717165555567,-334.000000,757.000000,237.000000
1717165555606,-337.000000,753.000000,249.000000
1717165555619,-336.000000,748.000000,252.000000
1717165555649,-343.000000,747.000000,261.000000
