timestamp,temp
1722608032379,28.299999
1722608033462,28.299999
1722608034501,28.299999
1722608035568,28.299999
1722608036599,28.299999
1722608037642,28.299999
1722608038677,28.299999
1722608039759,28.299999
1722608040794,28.299999
1722608041863,28.299999
1722608042906,28.299999
1722608043947,28.299999
1722608045016,28.299999
1722608046053,28.299999
1722608047095,28.299999
1722608048168,28.299999
1722608049208,28.299999
1722608050242,28.299999
1722608051318,28.299999
1722608052366,28.299999
1722608053399,28.299999
