timestamp,temp
1722608032161,28.299999
1722608033196,28.299999
1722608034188,28.299999
1722608035224,28.299999
1722608036262,28.299999
1722608037285,28.299999
1722608038332,28.299999
1722608039326,28.299999
1722608040362,28.299999
1722608041398,28.299999
1722608042435,28.299999
1722608043454,28.299999
1722608044485,28.299999
1722608045496,28.299999
1722608046527,28.299999
1722608047554,28.299999
1722608048591,28.299999
1722608049628,28.299999
1722608050659,28.299999
1722608051654,28.299999
1722608052677,28.299999
