timestamp,temp
1717165506684,24.000000
1717165507697,24.200001
1717165508728,24.200001
1717165509778,24.200001
1717165510781,24.000000
1717165511790,24.000000
1717165512838,24.200001
1717165513873,24.200001
1717165514894,24.200001
1717165515926,24.200001
1717165516958,24.200001
1717165517959,24.000000
1717165519007,24.000000
1717165520041,24.000000
1717165521072,24.200001
1717165522100,24.000000
1717165523135,24.200001
1717165524168,24.200001
1717165525192,24.000000
1717165526193,24.200001
1717165527244,24.200001
1717165528274,24.200001
1717165529300,24.000000
1717165530393,24.000000
1717165531365,24.000000
1717165532401,24.200001
1717165533432,24.000000
1717165534427,24.000000
1717165535462,24.200001
1717165536492,24.000000
